año,trimestre,provincia,total_llamadas,total_denuncias,total_victimas_mortales
2019,primero,gerona,138,557.0,0
2019,primero,granada,252,930.0,0
2019,primero,guadalajara,83,200.0,0
2019,primero,guipuzcoa,120,407.0,0
2019,primero,huelva,136,485.0,0
2019,primero,huesca,38,100.0,0
2019,primero,islas baleares,295,1202.0,0
2019,primero,jaen,121,453.0,0
2019,primero,las palmas,536,1306.0,1
2019,primero,leon,103,256.0,1
2019,primero,lerida,95,339.0,0
2019,primero,lugo,44,169.0,0
2019,primero,madrid,3599,6472.0,3
2019,primero,malaga,568,1833.0,2
2019,primero,melilla,17,78.0,0
2019,primero,murcia,370,1491.0,0
2019,primero,navarra,151,480.0,0
2019,primero,orense,44,161.0,0
2019,primero,palencia,28,66.0,0
2019,primero,pontevedra,205,592.0,1
2019,primero,rioja,88,203.0,0
2019,primero,salamanca,111,153.0,0
2019,primero,santa cruz de tenerife,436,940.0,2
2019,primero,segovia,51,100.0,0
2019,primero,sevilla,723,1889.0,1
2019,primero,soria,20,25.0,0
2019,primero,tarragona,217,634.0,1
2019,primero,teruel,15,51.0,0
2019,primero,toledo,246,502.0,0
2019,primero,valencia,1024,2983.0,0
2019,primero,valladolid,194,338.0,0
2019,primero,vizcaya,254,754.0,0
2019,primero,zamora,55,74.0,0
2019,primero,zaragoza,252,968.0,1
2019,segundo,alava,93,247.0,0
2019,segundo,albacete,70,227.0,0
2019,segundo,alicante,699,2247.0,1
2019,segundo,almeria,195,902.0,0
2019,segundo,asturias,315,697.0,0
2019,segundo,avila,66,96.0,0
2019,segundo,badajoz,192,411.0,0
2019,segundo,barcelona,2746,3742.0,1
2019,segundo,burgos,124,207.0,0
2019,segundo,caceres,142,221.0,0
2019,segundo,cadiz,362,1136.0,1
2019,segundo,cantabria,176,490.0,0
2019,segundo,castellon,165,412.0,1
2019,segundo,ciudad real,116,416.0,0
2019,segundo,cordoba,224,523.0,2
2019,segundo,coruña,332,611.0,0
2019,segundo,cuenca,61,193.0,0
2019,segundo,gerona,129,644.0,1
2019,segundo,granada,281,934.0,0
2019,segundo,guadalajara,96,177.0,0
2019,segundo,guipuzcoa,99,418.0,0
2019,segundo,huelva,160,586.0,1
2019,segundo,huesca,27,109.0,0
2019,segundo,islas baleares,366,1407.0,0
2019,segundo,jaen,171,570.0,1
2019,segundo,las palmas,565,1317.0,2
2019,segundo,leon,126,216.0,0
2019,segundo,lerida,53,369.0,0
2019,segundo,lugo,60,196.0,0
2019,segundo,madrid,3625,6208.0,1
2019,segundo,malaga,616,1920.0,1
2019,segundo,melilla,16,90.0,0
2019,segundo,murcia,395,1478.0,1
2019,segundo,navarra,142,455.0,0
2019,segundo,orense,46,227.0,0
2019,segundo,palencia,33,79.0,0
2019,segundo,pontevedra,205,573.0,0
2019,segundo,rioja,94,205.0,0
2019,segundo,salamanca,111,112.0,0
2019,segundo,santa cruz de tenerife,567,1154.0,1
2019,segundo,segovia,48,125.0,0
2019,segundo,sevilla,749,1791.0,0
2019,segundo,soria,26,38.0,0
2019,segundo,tarragona,202,747.0,0
2019,segundo,teruel,25,51.0,0
2019,segundo,toledo,263,460.0,0
2019,segundo,valencia,1122,3191.0,1
2019,segundo,valladolid,191,295.0,0
2019,segundo,vizcaya,261,784.0,0
2019,segundo,zamora,54,70.0,0
2019,segundo,zaragoza,283,721.0,0
2019,tercero,alava,72,258.0,0
2019,tercero,albacete,78,274.0,0
2019,tercero,alicante,860,2503.0,2
2019,tercero,almeria,209,980.0,1
2019,tercero,asturias,357,735.0,0
2019,tercero,avila,55,93.0,0
2019,tercero,badajoz,200,450.0,0
2019,tercero,barcelona,2774,3953.0,2
2019,tercero,burgos,129,232.0,2
2019,tercero,caceres,114,210.0,0
2019,tercero,cadiz,386,1086.0,0
2019,tercero,cantabria,172,565.0,1
2019,tercero,castellon,241,506.0,0
2019,tercero,ciudad real,110,427.0,0
2019,tercero,cordoba,196,485.0,1
2019,tercero,coruña,301,710.0,0
2019,tercero,cuenca,98,300.0,0
2019,tercero,gerona,151,767.0,0
2019,tercero,granada,367,969.0,0
2019,tercero,guadalajara,115,272.0,0
2019,tercero,guipuzcoa,113,478.0,0
2019,tercero,huelva,155,726.0,0
2019,tercero,huesca,51,107.0,0
2019,tercero,islas baleares,373,2033.0,1
2019,tercero,jaen,153,510.0,1
2019,tercero,las palmas,556,1402.0,1
2019,tercero,leon,140,250.0,0
2019,tercero,lerida,86,440.0,0
2019,tercero,lugo,60,188.0,1
2019,tercero,madrid,3547,6779.0,2
2019,tercero,malaga,700,2289.0,1
2019,tercero,melilla,34,140.0,0
2019,tercero,murcia,482,1725.0,0
2019,tercero,navarra,175,571.0,0
2019,tercero,orense,75,162.0,0
2019,tercero,palencia,56,95.0,0
2019,tercero,pontevedra,246,620.0,1
2019,tercero,rioja,108,220.0,0
2019,tercero,salamanca,88,135.0,0
2019,tercero,santa cruz de tenerife,522,1300.0,1
2019,tercero,segovia,47,97.0,0
2019,tercero,sevilla,764,1962.0,0
2019,tercero,soria,21,49.0,0
2019,tercero,tarragona,209,855.0,0
2019,tercero,teruel,24,50.0,0
2019,tercero,toledo,271,435.0,0
2019,tercero,valencia,1225,3301.0,0
2019,tercero,valladolid,253,404.0,0
2019,tercero,vizcaya,271,878.0,0
2019,tercero,zamora,51,72.0,0
2019,tercero,zaragoza,274,1074.0,0
2020,cuarto,alava,61,202.0,0
2020,cuarto,albacete,50,215.0,0
2020,cuarto,alicante,637,1897.0,0
2020,cuarto,almeria,142,786.0,0
2020,cuarto,asturias,284,522.0,0
2020,cuarto,avila,55,65.0,0
2020,cuarto,badajoz,168,380.0,0
2020,cuarto,barcelona,2307,3289.0,0
2020,cuarto,burgos,110,179.0,0
2020,cuarto,caceres,80,188.0,0
2020,cuarto,cadiz,374,1284.0,0
2020,cuarto,cantabria,151,368.0,0
2020,cuarto,castellon,214,491.0,0
2020,cuarto,ciudad real,118,303.0,1
2020,cuarto,cordoba,166,544.0,0
2020,cuarto,coruña,253,560.0,0
2020,cuarto,cuenca,56,151.0,0
2020,cuarto,gerona,117,604.0,1
2020,cuarto,granada,242,1081.0,0
2020,cuarto,guadalajara,110,321.0,0
2020,cuarto,guipuzcoa,101,334.0,0
2020,cuarto,huelva,104,546.0,0
2020,cuarto,huesca,35,98.0,0
2020,cuarto,islas baleares,362,1377.0,2
2020,cuarto,jaen,141,406.0,0
2020,cuarto,las palmas,575,1164.0,1
2020,cuarto,leon,102,235.0,0
2020,cuarto,lerida,54,322.0,0
2020,cuarto,lugo,70,183.0,0
2020,cuarto,madrid,3298,5715.0,1
2020,cuarto,malaga,587,1643.0,0
2020,cuarto,melilla,28,65.0,0
2020,cuarto,murcia,402,1498.0,0
2020,cuarto,navarra,137,418.0,0
2020,cuarto,orense,54,190.0,0
2020,cuarto,palencia,37,61.0,0
2020,cuarto,pontevedra,224,492.0,1
2020,cuarto,rioja,85,206.0,1
2020,cuarto,salamanca,88,90.0,0
2020,cuarto,santa cruz de tenerife,467,946.0,0
2020,cuarto,segovia,36,172.0,0
2020,cuarto,sevilla,652,1397.0,1
2020,cuarto,soria,23,46.0,0
2020,cuarto,tarragona,187,664.0,0
2020,cuarto,teruel,21,26.0,0
2020,cuarto,toledo,251,455.0,0
2020,cuarto,valencia,974,3126.0,1
2020,cuarto,valladolid,191,286.0,0
2020,cuarto,vizcaya,209,789.0,0
2020,cuarto,zamora,30,76.0,0
2020,cuarto,zaragoza,229,733.0,0
2020,primero,alava,95,230.0,0
2020,primero,albacete,94,193.0,0
2020,primero,alicante,751,2098.0,1
2020,primero,almeria,209,792.0,0
2020,primero,asturias,333,665.0,1
2020,primero,avila,73,67.0,0
2020,primero,badajoz,153,369.0,0
2020,primero,barcelona,2588,3292.0,3
2020,primero,burgos,106,224.0,0
2020,primero,caceres,73,177.0,0
2020,primero,cadiz,354,1177.0,0
2020,primero,cantabria,181,453.0,0
2020,primero,castellon,230,453.0,1
2020,primero,ciudad real,93,406.0,1
2020,primero,cordoba,190,563.0,1
2020,primero,coruña,346,598.0,0
2020,primero,cuenca,64,137.0,0
2020,primero,gerona,126,546.0,0
2020,primero,granada,327,923.0,2
2020,primero,guadalajara,84,178.0,0
2020,primero,guipuzcoa,86,329.0,0
2020,primero,huelva,157,509.0,0
2020,primero,huesca,37,86.0,0
2020,primero,islas baleares,307,1391.0,0
2020,primero,jaen,155,450.0,0
2020,primero,las palmas,537,1122.0,0
2020,primero,leon,124,191.0,0
2020,primero,lerida,59,321.0,0
2020,primero,lugo,51,176.0,2
2020,primero,madrid,3413,5575.0,1
2020,primero,malaga,711,1541.0,0
2020,primero,melilla,19,77.0,0
2020,primero,murcia,398,1499.0,0
2020,primero,navarra,183,475.0,0
2020,primero,orense,56,102.0,1
2020,primero,palencia,53,76.0,0
2020,primero,pontevedra,213,521.0,0
2020,primero,rioja,88,195.0,0
2020,primero,salamanca,93,120.0,0
2020,primero,santa cruz de tenerife,493,970.0,0
2020,primero,segovia,40,136.0,0
2020,primero,sevilla,799,1360.0,2
2020,primero,soria,4,32.0,0
2020,primero,tarragona,198,624.0,0
2020,primero,teruel,13,57.0,0
2020,primero,toledo,240,368.0,1
2020,primero,valencia,1102,2687.0,1
2020,primero,valladolid,244,301.0,0
2020,primero,vizcaya,263,728.0,1
2020,primero,zamora,42,60.0,0
2020,primero,zaragoza,302,565.0,0
2020,segundo,alava,85,197.0,0
2020,segundo,albacete,121,203.0,0
2020,segundo,alicante,1058,1806.0,1
2020,segundo,almeria,276,678.0,0
2020,segundo,asturias,485,697.0,0
2020,segundo,avila,89,67.0,0
2020,segundo,badajoz,242,312.0,0
2020,segundo,barcelona,4350,3085.0,1
2020,segundo,burgos,166,156.0,0
2020,segundo,caceres,114,208.0,0
2020,segundo,cadiz,547,1092.0,0
2020,segundo,cantabria,253,385.0,0
2020,segundo,castellon,333,391.0,0
2020,segundo,ciudad real,143,313.0,0
2020,segundo,cordoba,310,451.0,0
2020,segundo,coruña,459,627.0,0
2020,segundo,cuenca,93,166.0,0
2020,segundo,gerona,220,539.0,1
2020,segundo,granada,426,836.0,0
2020,segundo,guadalajara,133,243.0,0
2020,segundo,guipuzcoa,148,329.0,0
2020,segundo,huelva,180,616.0,0
2020,segundo,huesca,36,104.0,0
2020,segundo,islas baleares,590,1371.0,0
2020,segundo,jaen,237,433.0,1
2020,segundo,las palmas,853,1287.0,1
2020,segundo,leon,206,197.0,0
2020,segundo,lerida,111,316.0,0
2020,segundo,lugo,87,145.0,0
2020,segundo,madrid,5082,5103.0,0
2020,segundo,malaga,1094,1510.0,0
2020,segundo,melilla,41,72.0,0
2020,segundo,murcia,682,1378.0,0
2020,segundo,navarra,236,468.0,0
2020,segundo,orense,85,227.0,0
2020,segundo,palencia,72,51.0,0
2020,segundo,pontevedra,371,490.0,0
2020,segundo,rioja,88,183.0,0
2020,segundo,salamanca,138,87.0,0
2020,segundo,santa cruz de tenerife,682,917.0,0
2020,segundo,segovia,78,80.0,0
2020,segundo,sevilla,1135,1163.0,0
2020,segundo,soria,19,49.0,0
2020,segundo,tarragona,341,529.0,0
2020,segundo,teruel,25,42.0,0
2020,segundo,toledo,436,457.0,0
2020,segundo,valencia,1550,2761.0,0
2020,segundo,valladolid,369,241.0,0
2020,segundo,vizcaya,325,760.0,0
2020,segundo,zamora,59,57.0,0
2020,segundo,zaragoza,408,701.0,0
2020,tercero,alava,80,260.0,0
2020,tercero,albacete,114,332.0,1
2020,tercero,alicante,891,2354.0,0
2020,tercero,almeria,255,1109.0,0
2020,tercero,asturias,380,766.0,0
2020,tercero,avila,74,92.0,0
2020,tercero,badajoz,256,410.0,0
2020,tercero,barcelona,3279,3873.0,2
2020,tercero,burgos,109,209.0,0
2020,tercero,caceres,111,218.0,0
2020,tercero,cadiz,446,1474.0,3
2020,tercero,cantabria,182,462.0,1
2020,tercero,castellon,361,644.0,0
2020,tercero,ciudad real,144,478.0,0
2020,tercero,cordoba,221,481.0,0
2020,tercero,coruña,384,739.0,0
2020,tercero,cuenca,84,195.0,0
2020,tercero,gerona,161,688.0,0
2020,tercero,granada,433,1141.0,0
2020,tercero,guadalajara,100,207.0,0
2020,tercero,guipuzcoa,153,446.0,0
2020,tercero,huelva,195,732.0,0
2020,tercero,huesca,61,97.0,0
2020,tercero,islas baleares,421,1741.0,1
2020,tercero,jaen,200,600.0,0
2020,tercero,las palmas,654,1409.0,0
2020,tercero,leon,219,256.0,0
2020,tercero,lerida,81,446.0,0
2020,tercero,lugo,59,178.0,0
2020,tercero,madrid,4121,6070.0,1
2020,tercero,malaga,855,1962.0,0
2020,tercero,melilla,19,109.0,0
2020,tercero,murcia,592,1728.0,2
2020,tercero,navarra,191,435.0,0
2020,tercero,orense,102,270.0,0
2020,tercero,palencia,55,63.0,0
2020,tercero,pontevedra,296,580.0,0
2020,tercero,rioja,102,184.0,0
2020,tercero,salamanca,145,135.0,0
2020,tercero,santa cruz de tenerife,622,1111.0,2
2020,tercero,segovia,48,130.0,1
2020,tercero,sevilla,912,1567.0,0
2020,tercero,soria,46,48.0,0
2020,tercero,tarragona,319,788.0,0
2020,tercero,teruel,16,40.0,0
2020,tercero,toledo,287,448.0,0
2020,tercero,valencia,1332,3246.0,2
2020,tercero,valladolid,315,327.0,0
2020,tercero,vizcaya,278,751.0,0
2020,tercero,zamora,46,97.0,0
2020,tercero,zaragoza,328,728.0,0
2021,cuarto,alava,99,198.0,1
2021,cuarto,albacete,107,270.0,0
2021,cuarto,alicante,1071,2360.0,3
2021,cuarto,almeria,230,955.0,0
2021,cuarto,asturias,451,624.0,0
2021,cuarto,avila,71,109.0,0
2021,cuarto,badajoz,256,453.0,0
2021,cuarto,barcelona,3710,3821.0,1
2021,cuarto,burgos,130,215.0,0
2021,cuarto,caceres,128,248.0,0
2021,cuarto,cadiz,415,1387.0,2
2021,cuarto,cantabria,209,536.0,1
2021,cuarto,castellon,272,567.0,0
2021,cuarto,ciudad real,155,448.0,0
2021,cuarto,cordoba,203,558.0,0
2021,cuarto,coruña,386,648.0,0
2021,cuarto,cuenca,96,181.0,0
2021,cuarto,gerona,214,729.0,1
2021,cuarto,granada,378,1318.0,1
2021,cuarto,guadalajara,96,601.0,0
2021,cuarto,guipuzcoa,157,399.0,0
2021,cuarto,huelva,182,597.0,0
2021,cuarto,huesca,40,120.0,0
2021,cuarto,islas baleares,367,1629.0,0
2021,cuarto,jaen,222,520.0,0
2021,cuarto,las palmas,767,1332.0,0
2021,cuarto,leon,173,224.0,0
2021,cuarto,lerida,97,405.0,0
2021,cuarto,lugo,72,168.0,0
2021,cuarto,madrid,4515,6406.0,0
2021,cuarto,malaga,772,1653.0,0
2021,cuarto,melilla,29,73.0,0
2021,cuarto,murcia,587,1690.0,0
2021,cuarto,navarra,232,437.0,0
2021,cuarto,orense,82,202.0,0
2021,cuarto,palencia,41,85.0,0
2021,cuarto,pontevedra,332,538.0,0
2021,cuarto,rioja,97,234.0,0
2021,cuarto,salamanca,125,97.0,0
2021,cuarto,santa cruz de tenerife,696,956.0,0
2021,cuarto,segovia,58,165.0,0
2021,cuarto,sevilla,805,1655.0,0
2021,cuarto,soria,17,45.0,0
2021,cuarto,tarragona,318,680.0,0
2021,cuarto,teruel,34,47.0,0
2021,cuarto,toledo,307,476.0,0
2021,cuarto,valencia,1272,2978.0,1
2021,cuarto,valladolid,224,341.0,0
2021,cuarto,vizcaya,379,832.0,0
2021,cuarto,zamora,44,52.0,0
2021,cuarto,zaragoza,345,773.0,0
2021,primero,alava,68,177.0,0
2021,primero,albacete,70,231.0,0
2021,primero,alicante,753,1747.0,0
2021,primero,almeria,181,630.0,0
2021,primero,asturias,376,616.0,0
2021,primero,avila,69,90.0,0
2021,primero,badajoz,150,370.0,0
2021,primero,barcelona,2512,3348.0,0
2021,primero,burgos,87,201.0,0
2021,primero,caceres,96,169.0,0
2021,primero,cadiz,331,1058.0,0
2021,primero,cantabria,175,383.0,0
2021,primero,castellon,249,366.0,0
2021,primero,ciudad real,112,330.0,0
2021,primero,cordoba,212,568.0,0
2021,primero,coruña,349,596.0,0
2021,primero,cuenca,47,153.0,0
2021,primero,gerona,135,536.0,0
2021,primero,granada,269,1043.0,0
2021,primero,guadalajara,76,159.0,0
2021,primero,guipuzcoa,102,284.0,0
2021,primero,huelva,147,507.0,0
2021,primero,huesca,44,106.0,0
2021,primero,islas baleares,288,1147.0,0
2021,primero,jaen,134,408.0,0
2021,primero,las palmas,582,1076.0,0
2021,primero,leon,112,202.0,0
2021,primero,lerida,70,347.0,0
2021,primero,lugo,58,160.0,0
2021,primero,madrid,3272,5580.0,4
2021,primero,malaga,586,1519.0,0
2021,primero,melilla,16,81.0,0
2021,primero,murcia,452,1491.0,0
2021,primero,navarra,160,389.0,0
2021,primero,orense,72,165.0,0
2021,primero,palencia,34,65.0,0
2021,primero,pontevedra,245,513.0,0
2021,primero,rioja,82,170.0,0
2021,primero,salamanca,70,75.0,0
2021,primero,santa cruz de tenerife,513,919.0,0
2021,primero,segovia,35,103.0,0
2021,primero,sevilla,707,1338.0,0
2021,primero,soria,18,34.0,0
2021,primero,tarragona,207,537.0,0
2021,primero,teruel,20,39.0,0
2021,primero,toledo,269,501.0,0
2021,primero,valencia,1176,2681.0,0
2021,primero,valladolid,194,338.0,1
2021,primero,vizcaya,239,742.0,1
2021,primero,zamora,40,56.0,0
2021,primero,zaragoza,256,657.0,0
2021,segundo,alava,99,240.0,0
2021,segundo,albacete,122,247.0,0
2021,segundo,alicante,1063,2104.0,0
2021,segundo,almeria,259,680.0,1
2021,segundo,asturias,462,661.0,1
2021,segundo,avila,90,83.0,0
2021,segundo,badajoz,295,440.0,0
2021,segundo,barcelona,4038,3763.0,2
2021,segundo,burgos,108,191.0,0
2021,segundo,caceres,176,208.0,0
2021,segundo,cadiz,547,1219.0,0
2021,segundo,cantabria,259,474.0,0
2021,segundo,castellon,311,426.0,1
2021,segundo,ciudad real,142,333.0,0
2021,segundo,cordoba,281,692.0,0
2021,segundo,coruña,472,700.0,0
2021,segundo,cuenca,74,176.0,0
2021,segundo,gerona,208,613.0,1
2021,segundo,granada,394,1275.0,0
2021,segundo,guadalajara,138,389.0,1
2021,segundo,guipuzcoa,142,364.0,0
2021,segundo,huelva,183,655.0,0
2021,segundo,huesca,62,113.0,1
2021,segundo,islas baleares,472,1574.0,2
2021,segundo,jaen,207,535.0,1
2021,segundo,las palmas,925,1287.0,0
2021,segundo,leon,193,221.0,1
2021,segundo,lerida,106,326.0,0
2021,segundo,lugo,86,212.0,0
2021,segundo,madrid,5181,6504.0,2
2021,segundo,malaga,932,1735.0,0
2021,segundo,melilla,27,85.0,0
2021,segundo,murcia,708,1636.0,0
2021,segundo,navarra,244,446.0,0
2021,segundo,orense,90,185.0,0
2021,segundo,palencia,74,72.0,0
2021,segundo,pontevedra,367,552.0,0
2021,segundo,rioja,118,196.0,0
2021,segundo,salamanca,142,88.0,1
2021,segundo,santa cruz de tenerife,736,993.0,0
2021,segundo,segovia,75,139.0,0
2021,segundo,sevilla,1045,1530.0,1
2021,segundo,soria,24,39.0,0
2021,segundo,tarragona,345,698.0,2
2021,segundo,teruel,29,40.0,0
2021,segundo,toledo,354,506.0,0
2021,segundo,valencia,1692,3126.0,1
2021,segundo,valladolid,293,321.0,1
2021,segundo,vizcaya,409,799.0,0
2021,segundo,zamora,55,89.0,0
2021,segundo,zaragoza,481,741.0,1
2021,tercero,alava,84,205.0,0
2021,tercero,albacete,141,292.0,0
2021,tercero,alicante,1100,2391.0,1
2021,tercero,almeria,278,1035.0,0
2021,tercero,asturias,457,631.0,0
2021,tercero,avila,86,116.0,0
2021,tercero,badajoz,266,483.0,0
2021,tercero,barcelona,3875,4012.0,3
2021,tercero,burgos,102,250.0,0
2021,tercero,caceres,144,221.0,0
2021,tercero,cadiz,518,1542.0,0
2021,tercero,cantabria,240,505.0,0
2021,tercero,castellon,257,517.0,0
2021,tercero,ciudad real,149,437.0,0
2021,tercero,cordoba,222,571.0,0
2021,tercero,coruña,452,643.0,1
2021,tercero,cuenca,68,193.0,0
2021,tercero,gerona,208,752.0,0
2021,tercero,granada,333,1314.0,0
2021,tercero,guadalajara,100,284.0,0
2021,tercero,guipuzcoa,156,398.0,0
2021,tercero,huelva,230,759.0,0
2021,tercero,huesca,51,134.0,0
2021,tercero,islas baleares,446,2013.0,0
2021,tercero,jaen,193,536.0,0
2021,tercero,las palmas,804,1338.0,0
2021,tercero,leon,167,235.0,0
2021,tercero,lerida,96,449.0,0
2021,tercero,lugo,84,180.0,0
2021,tercero,madrid,4419,6964.0,1
2021,tercero,malaga,887,1954.0,2
2021,tercero,melilla,30,117.0,0
2021,tercero,murcia,674,1933.0,0
2021,tercero,navarra,276,358.0,1
2021,tercero,orense,78,189.0,0
2021,tercero,palencia,59,101.0,0
2021,tercero,pontevedra,338,608.0,0
2021,tercero,rioja,135,223.0,0
2021,tercero,salamanca,96,125.0,0
2021,tercero,santa cruz de tenerife,749,1101.0,0
2021,tercero,segovia,62,131.0,0
2021,tercero,sevilla,886,1579.0,1
2021,tercero,soria,20,48.0,0
2021,tercero,tarragona,354,841.0,1
2021,tercero,teruel,28,70.0,0
2021,tercero,toledo,374,611.0,0
2021,tercero,valencia,1541,3391.0,0
2021,tercero,valladolid,211,339.0,0
2021,tercero,vizcaya,367,719.0,0
2021,tercero,zamora,65,85.0,0
2021,tercero,zaragoza,434,1168.0,0
2022,cuarto,alava,107,318.0,0
2022,cuarto,albacete,99,227.0,1
2022,cuarto,alicante,861,2476.0,1
2022,cuarto,almeria,218,1083.0,0
2022,cuarto,asturias,627,762.0,1
2022,cuarto,avila,60,117.0,0
2022,cuarto,badajoz,265,474.0,0
2022,cuarto,barcelona,3503,3965.0,1
2022,cuarto,burgos,129,254.0,0
2022,cuarto,caceres,143,272.0,1
2022,cuarto,cadiz,425,1243.0,0
2022,cuarto,cantabria,267,579.0,0
2022,cuarto,castellon,259,910.0,0
2022,cuarto,ciudad real,130,421.0,0
2022,cuarto,cordoba,195,704.0,0
2022,cuarto,coruña,539,766.0,0
2022,cuarto,cuenca,81,167.0,0
2022,cuarto,gerona,169,715.0,0
2022,cuarto,granada,376,1332.0,0
2022,cuarto,guadalajara,94,177.0,0
2022,cuarto,guipuzcoa,165,340.0,0
2022,cuarto,huelva,164,638.0,0
2022,cuarto,huesca,104,135.0,0
2022,cuarto,islas baleares,405,1610.0,0
2022,cuarto,jaen,167,566.0,0
2022,cuarto,las palmas,991,1551.0,0
2022,cuarto,leon,193,280.0,0
2022,cuarto,lerida,100,420.0,1
2022,cuarto,lugo,111,176.0,0
2022,cuarto,madrid,5768,6485.0,3
2022,cuarto,malaga,793,2080.0,1
2022,cuarto,melilla,27,84.0,0
2022,cuarto,murcia,670,2025.0,1
2022,cuarto,navarra,278,740.0,0
2022,cuarto,orense,85,170.0,0
2022,cuarto,palencia,50,76.0,0
2022,cuarto,pontevedra,334,555.0,0
2022,cuarto,rioja,151,214.0,0
2022,cuarto,salamanca,97,103.0,0
2022,cuarto,santa cruz de tenerife,933,1113.0,0
2022,cuarto,segovia,57,130.0,0
2022,cuarto,sevilla,795,1865.0,1
2022,cuarto,soria,45,52.0,0
2022,cuarto,tarragona,320,730.0,0
2022,cuarto,teruel,42,68.0,0
2022,cuarto,toledo,369,565.0,1
2022,cuarto,valencia,1314,3125.0,0
2022,cuarto,valladolid,294,337.0,0
2022,cuarto,vizcaya,332,904.0,1
2022,cuarto,zamora,48,61.0,0
2022,cuarto,zaragoza,496,931.0,1
2022,primero,alava,108,197.0,0
2022,primero,albacete,109,248.0,0
2022,primero,alicante,862,2276.0,0
2022,primero,almeria,240,829.0,0
2022,primero,asturias,561,737.0,0
2022,primero,avila,74,85.0,0
2022,primero,badajoz,266,471.0,0
2022,primero,barcelona,3327,3506.0,2
2022,primero,burgos,93,210.0,0
2022,primero,caceres,105,229.0,0
2022,primero,cadiz,393,1495.0,0
2022,primero,cantabria,267,514.0,0
2022,primero,castellon,298,801.0,0
2022,primero,ciudad real,127,370.0,0
2022,primero,cordoba,180,677.0,0
2022,primero,coruña,484,646.0,0
2022,primero,cuenca,91,168.0,1
2022,primero,gerona,163,541.0,0
2022,primero,granada,303,1311.0,1
2022,primero,guadalajara,120,262.0,0
2022,primero,guipuzcoa,129,435.0,0
2022,primero,huelva,175,579.0,0
2022,primero,huesca,58,83.0,0
2022,primero,islas baleares,388,1443.0,0
2022,primero,jaen,181,548.0,0
2022,primero,las palmas,1062,1182.0,0
2022,primero,leon,150,231.0,0
2022,primero,lerida,82,366.0,0
2022,primero,lugo,82,185.0,0
2022,primero,madrid,5453,6534.0,1
2022,primero,malaga,703,1886.0,1
2022,primero,melilla,42,73.0,0
2022,primero,murcia,596,1730.0,1
2022,primero,navarra,241,458.0,1
2022,primero,orense,90,288.0,0
2022,primero,palencia,68,84.0,0
2022,primero,pontevedra,312,576.0,0
2022,primero,rioja,162,208.0,0
2022,primero,salamanca,95,115.0,0
2022,primero,santa cruz de tenerife,773,973.0,0
2022,primero,segovia,50,152.0,0
2022,primero,sevilla,734,1690.0,0
2022,primero,soria,22,43.0,0
2022,primero,tarragona,258,685.0,0
2022,primero,teruel,20,48.0,0
2022,primero,toledo,250,508.0,1
2022,primero,valencia,1192,3072.0,0
2022,primero,valladolid,198,308.0,0
2022,primero,vizcaya,297,816.0,0
2022,primero,zamora,42,51.0,0
2022,primero,zaragoza,520,842.0,0
2022,segundo,alava,122,264.0,0
2022,segundo,albacete,112,245.0,0
2022,segundo,alicante,969,2423.0,0
2022,segundo,almeria,235,1020.0,1
2022,segundo,asturias,767,773.0,0
2022,segundo,avila,57,118.0,0
2022,segundo,badajoz,315,555.0,0
2022,segundo,barcelona,3608,3890.0,1
2022,segundo,burgos,112,235.0,0
2022,segundo,caceres,219,330.0,0
2022,segundo,cadiz,450,1471.0,0
2022,segundo,cantabria,331,546.0,0
2022,segundo,castellon,323,1237.0,0
2022,segundo,ciudad real,132,406.0,1
2022,segundo,cordoba,229,675.0,1
2022,segundo,coruña,548,737.0,0
2022,segundo,cuenca,87,199.0,2
2022,segundo,gerona,159,699.0,1
2022,segundo,granada,349,1220.0,0
2022,segundo,guadalajara,122,286.0,0
2022,segundo,guipuzcoa,141,404.0,0
2022,segundo,huelva,201,589.0,0
2022,segundo,huesca,61,127.0,0
2022,segundo,islas baleares,433,1752.0,0
2022,segundo,jaen,173,568.0,0
2022,segundo,las palmas,994,1300.0,0
2022,segundo,leon,162,250.0,0
2022,segundo,lerida,87,454.0,0
2022,segundo,lugo,91,176.0,0
2022,segundo,madrid,6771,6958.0,1
2022,segundo,malaga,818,1956.0,1
2022,segundo,melilla,43,94.0,0
2022,segundo,murcia,905,2180.0,0
2022,segundo,navarra,315,498.0,0
2022,segundo,orense,96,335.0,0
2022,segundo,palencia,68,101.0,0
2022,segundo,pontevedra,371,565.0,0
2022,segundo,rioja,225,234.0,0
2022,segundo,salamanca,133,138.0,0
2022,segundo,santa cruz de tenerife,1005,1076.0,1
2022,segundo,segovia,61,117.0,0
2022,segundo,sevilla,844,1772.0,2
2022,segundo,soria,25,41.0,1
2022,segundo,tarragona,321,741.0,0
2022,segundo,teruel,29,74.0,0
2022,segundo,toledo,337,565.0,1
2022,segundo,valencia,1372,3249.0,1
2022,segundo,valladolid,275,353.0,0
2022,segundo,vizcaya,288,827.0,0
2022,segundo,zamora,59,47.0,0
2022,segundo,zaragoza,542,873.0,0
2022,tercero,alava,96,300.0,0
2022,tercero,albacete,154,279.0,0
2022,tercero,alicante,1132,2605.0,1
2022,tercero,almeria,255,1138.0,0
2022,tercero,asturias,680,814.0,0
2022,tercero,avila,89,117.0,0
2022,tercero,badajoz,308,502.0,0
2022,tercero,barcelona,4108,4238.0,1
