año,trimestre,llamante,provincia,comunidad,total_llamadas
2016,segundo,usuaria,coruña,galicia,319
2016,segundo,familiar,coruña,galicia,109
2016,segundo,desconocido,coruña,galicia,12
2016,tercero,desconocido,coruña,galicia,1
2016,tercero,usuaria,coruña,galicia,359
2016,tercero,familiar,coruña,galicia,141
2016,tercero,desconocido,coruña,galicia,10
2016,cuarto,desconocido,coruña,galicia,1
2016,cuarto,usuaria,coruña,galicia,290
2016,cuarto,familiar,coruña,galicia,104
2016,cuarto,desconocido,coruña,galicia,11
2017,primero,desconocido,coruña,galicia,1
2017,primero,usuaria,coruña,galicia,350
2017,primero,familiar,coruña,galicia,97
2017,primero,desconocido,coruña,galicia,14
2017,segundo,desconocido,coruña,galicia,1
2017,segundo,usuaria,coruña,galicia,341
2017,segundo,familiar,coruña,galicia,119
2017,segundo,desconocido,coruña,galicia,14
2017,tercero,desconocido,coruña,galicia,1
2017,tercero,usuaria,coruña,galicia,274
2017,tercero,familiar,coruña,galicia,93
2017,tercero,desconocido,coruña,galicia,5
2017,cuarto,desconocido,coruña,galicia,2
2017,cuarto,usuaria,coruña,galicia,261
2017,cuarto,familiar,coruña,galicia,96
2017,cuarto,desconocido,coruña,galicia,12
2018,primero,desconocido,coruña,galicia,0
2018,primero,usuaria,coruña,galicia,236
2018,primero,familiar,coruña,galicia,82
2018,primero,desconocido,coruña,galicia,11
2018,segundo,desconocido,coruña,galicia,1
2018,segundo,usuaria,coruña,galicia,246
2018,segundo,familiar,coruña,galicia,98
2018,segundo,desconocido,coruña,galicia,8
2018,segundo,0,coruña,galicia,4
2018,tercero,usuaria,coruña,galicia,270
2018,tercero,familiar,coruña,galicia,116
2018,tercero,desconocido,coruña,galicia,9
2018,tercero,0,coruña,galicia,14
2018,cuarto,usuaria,coruña,galicia,201
2018,cuarto,familiar,coruña,galicia,88
2018,cuarto,desconocido,coruña,galicia,11
2018,cuarto,0,coruña,galicia,3
2019,primero,usuaria,coruña,galicia,203
2019,primero,familiar,coruña,galicia,72
2019,primero,desconocido,coruña,galicia,5
2019,primero,0,coruña,galicia,4
2019,segundo,usuaria,coruña,galicia,206
2019,segundo,familiar,coruña,galicia,107
2019,segundo,desconocido,coruña,galicia,15
2019,segundo,0,coruña,galicia,4
2019,tercero,usuaria,coruña,galicia,192
2019,tercero,familiar,coruña,galicia,99
2019,tercero,desconocido,coruña,galicia,9
2019,tercero,0,coruña,galicia,1
2019,cuarto,usuaria,coruña,galicia,219
2019,cuarto,familiar,coruña,galicia,91
2019,cuarto,desconocido,coruña,galicia,13
2019,cuarto,0,coruña,galicia,3
2020,primero,usuaria,coruña,galicia,236
2020,primero,familiar,coruña,galicia,98
2020,primero,desconocido,coruña,galicia,12
2020,primero,0,coruña,galicia,0
2020,segundo,usuaria,coruña,galicia,295
2020,segundo,familiar,coruña,galicia,135
2020,segundo,desconocido,coruña,galicia,19
2020,segundo,0,coruña,galicia,10
2020,tercero,usuaria,coruña,galicia,284
2020,tercero,familiar,coruña,galicia,84
2020,tercero,desconocido,coruña,galicia,16
2020,tercero,0,coruña,galicia,0
2020,cuarto,usuaria,coruña,galicia,186
2020,cuarto,familiar,coruña,galicia,58
2020,cuarto,desconocido,coruña,galicia,5
2020,cuarto,0,coruña,galicia,4
2021,primero,usuaria,coruña,galicia,271
2021,primero,familiar,coruña,galicia,60
2021,primero,desconocido,coruña,galicia,11
2021,primero,0,coruña,galicia,7
2021,segundo,usuaria,coruña,galicia,361
2021,segundo,familiar,coruña,galicia,93
2021,segundo,desconocido,coruña,galicia,9
2021,segundo,0,coruña,galicia,9
2021,tercero,usuaria,coruña,galicia,331
2021,tercero,familiar,coruña,galicia,101
2021,tercero,desconocido,coruña,galicia,12
2021,tercero,0,coruña,galicia,8
2021,cuarto,usuaria,coruña,galicia,268
2021,cuarto,familiar,coruña,galicia,98
2021,cuarto,desconocido,coruña,galicia,10
2021,cuarto,0,coruña,galicia,10
2022,primero,usuaria,coruña,galicia,348
2022,primero,familiar,coruña,galicia,113
2022,primero,desconocido,coruña,galicia,14
2022,primero,0,coruña,galicia,9
2022,segundo,usuaria,coruña,galicia,392
2022,segundo,familiar,coruña,galicia,133
2022,segundo,desconocido,coruña,galicia,12
2022,segundo,0,coruña,galicia,11
2022,tercero,usuaria,coruña,galicia,441
2022,tercero,familiar,coruña,galicia,131
2022,tercero,desconocido,coruña,galicia,9
2022,tercero,0,coruña,galicia,17
2022,cuarto,usuaria,coruña,galicia,403
2022,cuarto,familiar,coruña,galicia,109
2022,cuarto,desconocido,coruña,galicia,12
2022,cuarto,0,coruña,galicia,15
2023,primero,usuaria,coruña,galicia,443
2023,primero,familiar,coruña,galicia,118
2023,primero,desconocido,coruña,galicia,8
2023,primero,0,coruña,galicia,18
2023,segundo,usuaria,coruña,galicia,421
2023,segundo,familiar,coruña,galicia,112
2023,segundo,desconocido,coruña,galicia,6
2023,segundo,0,coruña,galicia,15
2023,tercero,usuaria,coruña,galicia,466
2023,tercero,familiar,coruña,galicia,145
2023,tercero,desconocido,coruña,galicia,12
2023,tercero,0,coruña,galicia,19
2007,tercero,usuaria,lugo,galicia,0
2007,tercero,familiar,lugo,galicia,0
2007,tercero,desconocido,lugo,galicia,0
2007,cuarto,usuaria,lugo,galicia,56
2007,cuarto,familiar,lugo,galicia,9
2007,cuarto,desconocido,lugo,galicia,4
2008,primero,usuaria,lugo,galicia,100
2008,primero,familiar,lugo,galicia,9
2008,primero,desconocido,lugo,galicia,1
2008,segundo,usuaria,lugo,galicia,98
2008,segundo,familiar,lugo,galicia,11
2008,segundo,desconocido,lugo,galicia,0
2008,tercero,usuaria,lugo,galicia,99
2008,tercero,familiar,lugo,galicia,11
2008,tercero,desconocido,lugo,galicia,1
2008,cuarto,usuaria,lugo,galicia,80
2008,cuarto,familiar,lugo,galicia,16
2008,cuarto,desconocido,lugo,galicia,1
2009,primero,usuaria,lugo,galicia,78
2009,primero,familiar,lugo,galicia,30
2009,primero,desconocido,lugo,galicia,1
2009,segundo,usuaria,lugo,galicia,63
2009,segundo,familiar,lugo,galicia,13
2009,segundo,desconocido,lugo,galicia,3
2009,tercero,usuaria,lugo,galicia,120
2009,tercero,familiar,lugo,galicia,14
2009,tercero,desconocido,lugo,galicia,2
2009,cuarto,usuaria,lugo,galicia,33
2009,cuarto,familiar,lugo,galicia,11
2009,cuarto,desconocido,lugo,galicia,0
2010,primero,usuaria,lugo,galicia,68
2010,primero,familiar,lugo,galicia,18
2010,primero,desconocido,lugo,galicia,1
2010,segundo,usuaria,lugo,galicia,76
2010,segundo,familiar,lugo,galicia,15
2010,segundo,desconocido,lugo,galicia,2
2010,tercero,usuaria,lugo,galicia,63
2010,tercero,familiar,lugo,galicia,26
2010,tercero,desconocido,lugo,galicia,2
2010,cuarto,usuaria,lugo,galicia,46
2010,cuarto,familiar,lugo,galicia,20
2010,cuarto,desconocido,lugo,galicia,2
2011,primero,usuaria,lugo,galicia,64
2011,primero,familiar,lugo,galicia,17
2011,primero,desconocido,lugo,galicia,4
2011,segundo,usuaria,lugo,galicia,54
2011,segundo,familiar,lugo,galicia,20
2011,segundo,desconocido,lugo,galicia,1
2011,tercero,usuaria,lugo,galicia,73
2011,tercero,familiar,lugo,galicia,20
2011,tercero,desconocido,lugo,galicia,3
2011,cuarto,usuaria,lugo,galicia,86
2011,cuarto,familiar,lugo,galicia,31
2011,cuarto,desconocido,lugo,galicia,0
2012,primero,usuaria,lugo,galicia,62
2012,primero,familiar,lugo,galicia,19
2012,primero,desconocido,lugo,galicia,2
2012,segundo,usuaria,lugo,galicia,61
2012,segundo,familiar,lugo,galicia,15
2012,segundo,desconocido,lugo,galicia,3
2012,tercero,usuaria,lugo,galicia,45
2012,tercero,familiar,lugo,galicia,15
2012,tercero,desconocido,lugo,galicia,3
2012,cuarto,usuaria,lugo,galicia,53
2012,cuarto,familiar,lugo,galicia,20
2012,cuarto,desconocido,lugo,galicia,1
2013,primero,usuaria,lugo,galicia,45
2013,primero,familiar,lugo,galicia,24
2013,primero,desconocido,lugo,galicia,1
2013,segundo,usuaria,lugo,galicia,48
2013,segundo,familiar,lugo,galicia,25
2013,segundo,desconocido,lugo,galicia,2
2013,tercero,usuaria,lugo,galicia,45
2013,tercero,familiar,lugo,galicia,32
2013,tercero,desconocido,lugo,galicia,1
2013,cuarto,desconocido,lugo,galicia,0
2013,cuarto,usuaria,lugo,galicia,51
2013,cuarto,familiar,lugo,galicia,19
2013,cuarto,desconocido,lugo,galicia,1
2014,primero,desconocido,lugo,galicia,0
2014,primero,usuaria,lugo,galicia,71
2014,primero,familiar,lugo,galicia,18
2014,primero,desconocido,lugo,galicia,1
2014,segundo,desconocido,lugo,galicia,0
2014,segundo,usuaria,lugo,galicia,71
2014,segundo,familiar,lugo,galicia,20
2014,segundo,desconocido,lugo,galicia,2
2014,tercero,desconocido,lugo,galicia,0
2014,tercero,usuaria,lugo,galicia,75
2014,tercero,familiar,lugo,galicia,22
2014,tercero,desconocido,lugo,galicia,1
2014,cuarto,desconocido,lugo,galicia,0
2014,cuarto,usuaria,lugo,galicia,91
2014,cuarto,familiar,lugo,galicia,38
2014,cuarto,desconocido,lugo,galicia,2
2015,primero,desconocido,lugo,galicia,0
2015,primero,usuaria,lugo,galicia,68
2015,primero,familiar,lugo,galicia,25
2015,primero,desconocido,lugo,galicia,0
2015,segundo,desconocido,lugo,galicia,0
2015,segundo,usuaria,lugo,galicia,70
2015,segundo,familiar,lugo,galicia,33
2015,segundo,desconocido,lugo,galicia,2
2015,tercero,desconocido,lugo,galicia,0
2015,tercero,usuaria,lugo,galicia,91
2015,tercero,familiar,lugo,galicia,28
2015,tercero,desconocido,lugo,galicia,3
2015,cuarto,desconocido,lugo,galicia,0
2015,cuarto,usuaria,lugo,galicia,120
2015,cuarto,familiar,lugo,galicia,54
2015,cuarto,desconocido,lugo,galicia,5
2016,primero,desconocido,lugo,galicia,0
2016,primero,usuaria,lugo,galicia,63
2016,primero,familiar,lugo,galicia,30
2016,primero,desconocido,lugo,galicia,4
2016,segundo,desconocido,lugo,galicia,0
2016,segundo,usuaria,lugo,galicia,71
2016,segundo,familiar,lugo,galicia,35
2016,segundo,desconocido,lugo,galicia,4
2016,tercero,desconocido,lugo,galicia,0
2016,tercero,usuaria,lugo,galicia,58
2016,tercero,familiar,lugo,galicia,33
2016,tercero,desconocido,lugo,galicia,2
2016,cuarto,desconocido,lugo,galicia,0
2016,cuarto,usuaria,lugo,galicia,66
2016,cuarto,familiar,lugo,galicia,26
2016,cuarto,desconocido,lugo,galicia,4
2017,primero,desconocido,lugo,galicia,1
2017,primero,usuaria,lugo,galicia,65
2017,primero,familiar,lugo,galicia,21
2017,primero,desconocido,lugo,galicia,2
2017,segundo,desconocido,lugo,galicia,0
2017,segundo,usuaria,lugo,galicia,38
2017,segundo,familiar,lugo,galicia,23
2017,segundo,desconocido,lugo,galicia,5
2017,tercero,desconocido,lugo,galicia,0
2017,tercero,usuaria,lugo,galicia,47
2017,tercero,familiar,lugo,galicia,19
2017,tercero,desconocido,lugo,galicia,1
2017,cuarto,desconocido,lugo,galicia,0
2017,cuarto,usuaria,lugo,galicia,39
2017,cuarto,familiar,lugo,galicia,8
2017,cuarto,desconocido,lugo,galicia,6
2018,primero,desconocido,lugo,galicia,1
2018,primero,usuaria,lugo,galicia,47
2018,primero,familiar,lugo,galicia,19
2018,primero,desconocido,lugo,galicia,2
2018,segundo,desconocido,lugo,galicia,0
2018,segundo,usuaria,lugo,galicia,53
2018,segundo,familiar,lugo,galicia,18
2018,segundo,desconocido,lugo,galicia,3
2018,segundo,0,lugo,galicia,0
2018,tercero,usuaria,lugo,galicia,45
2018,tercero,familiar,lugo,galicia,16
2018,tercero,desconocido,lugo,galicia,0
2018,tercero,0,lugo,galicia,3
2018,cuarto,usuaria,lugo,galicia,33
2018,cuarto,familiar,lugo,galicia,13
2018,cuarto,desconocido,lugo,galicia,1
2018,cuarto,0,lugo,galicia,0
2019,primero,usuaria,lugo,galicia,24
2019,primero,familiar,lugo,galicia,16
2019,primero,desconocido,lugo,galicia,3
2019,primero,0,lugo,galicia,1
2019,segundo,usuaria,lugo,galicia,45
2019,segundo,familiar,lugo,galicia,15
2019,segundo,desconocido,lugo,galicia,0
2019,segundo,0,lugo,galicia,0
2019,tercero,usuaria,lugo,galicia,46
2019,tercero,familiar,lugo,galicia,13
2019,tercero,desconocido,lugo,galicia,1
2019,tercero,0,lugo,galicia,0
2019,cuarto,usuaria,lugo,galicia,18
2019,cuarto,familiar,lugo,galicia,20
2019,cuarto,desconocido,lugo,galicia,4
2019,cuarto,0,lugo,galicia,0
2020,primero,usuaria,lugo,galicia,25
2020,primero,familiar,lugo,galicia,21
2020,primero,desconocido,lugo,galicia,3
2020,primero,0,lugo,galicia,2
2020,segundo,usuaria,lugo,galicia,58
2020,segundo,familiar,lugo,galicia,29
2020,segundo,desconocido,lugo,galicia,0
2020,segundo,0,lugo,galicia,0
2020,tercero,usuaria,lugo,galicia,44
2020,tercero,familiar,lugo,galicia,15
2020,tercero,desconocido,lugo,galicia,0
2020,tercero,0,lugo,galicia,0
2020,cuarto,usuaria,lugo,galicia,49
2020,cuarto,familiar,lugo,galicia,19
2020,cuarto,desconocido,lugo,galicia,2
2020,cuarto,0,lugo,galicia,0
2021,primero,usuaria,lugo,galicia,40
2021,primero,familiar,lugo,galicia,14
2021,primero,desconocido,lugo,galicia,2
2021,primero,0,lugo,galicia,2
2021,segundo,usuaria,lugo,galicia,58
2021,segundo,familiar,lugo,galicia,24
2021,segundo,desconocido,lugo,galicia,2
2021,segundo,0,lugo,galicia,2
2021,tercero,usuaria,lugo,galicia,60
2021,tercero,familiar,lugo,galicia,20
2021,tercero,desconocido,lugo,galicia,3
2021,tercero,0,lugo,galicia,1
2021,cuarto,usuaria,lugo,galicia,53
2021,cuarto,familiar,lugo,galicia,12
2021,cuarto,desconocido,lugo,galicia,2
2021,cuarto,0,lugo,galicia,5
2022,primero,usuaria,lugo,galicia,58
2022,primero,familiar,lugo,galicia,20
2022,primero,desconocido,lugo,galicia,2
2022,primero,0,lugo,galicia,2
2022,segundo,usuaria,lugo,galicia,53
2022,segundo,familiar,lugo,galicia,31
2022,segundo,desconocido,lugo,galicia,2
2022,segundo,0,lugo,galicia,5
2022,tercero,usuaria,lugo,galicia,126
2022,tercero,familiar,lugo,galicia,26
2022,tercero,desconocido,lugo,galicia,0
2022,tercero,0,lugo,galicia,5
2022,cuarto,usuaria,lugo,galicia,75
2022,cuarto,familiar,lugo,galicia,27
2022,cuarto,desconocido,lugo,galicia,5
2022,cuarto,0,lugo,galicia,4
2023,primero,usuaria,lugo,galicia,80
2023,primero,familiar,lugo,galicia,32
2023,primero,desconocido,lugo,galicia,2
2023,primero,0,lugo,galicia,5
2023,segundo,usuaria,lugo,galicia,69
2023,segundo,familiar,lugo,galicia,15
2023,segundo,desconocido,lugo,galicia,1
2023,segundo,0,lugo,galicia,6
2023,tercero,usuaria,lugo,galicia,106
2023,tercero,familiar,lugo,galicia,40
2023,tercero,desconocido,lugo,galicia,1
2023,tercero,0,lugo,galicia,3
2007,tercero,usuaria,orense,galicia,2
2007,tercero,familiar,orense,galicia,0
2007,tercero,desconocido,orense,galicia,0
2007,cuarto,usuaria,orense,galicia,64
2007,cuarto,familiar,orense,galicia,1
2007,cuarto,desconocido,orense,galicia,1
2008,primero,usuaria,orense,galicia,71
2008,primero,familiar,orense,galicia,4
2008,primero,desconocido,orense,galicia,0
2008,segundo,usuaria,orense,galicia,71
2008,segundo,familiar,orense,galicia,7
2008,segundo,desconocido,orense,galicia,3
2008,tercero,usuaria,orense,galicia,53
2008,tercero,familiar,orense,galicia,9
2008,tercero,desconocido,orense,galicia,4
2008,cuarto,usuaria,orense,galicia,52
2008,cuarto,familiar,orense,galicia,16
2008,cuarto,desconocido,orense,galicia,2
2009,primero,usuaria,orense,galicia,48
2009,primero,familiar,orense,galicia,18
2009,primero,desconocido,orense,galicia,1
2009,segundo,usuaria,orense,galicia,61
2009,segundo,familiar,orense,galicia,18
2009,segundo,desconocido,orense,galicia,6
2009,tercero,usuaria,orense,galicia,61
2009,tercero,familiar,orense,galicia,18
2009,tercero,desconocido,orense,galicia,3
2009,cuarto,usuaria,orense,galicia,58
2009,cuarto,familiar,orense,galicia,7
2009,cuarto,desconocido,orense,galicia,1
2010,primero,usuaria,orense,galicia,47
2010,primero,familiar,orense,galicia,7
2010,primero,desconocido,orense,galicia,3
2010,segundo,usuaria,orense,galicia,52
2010,segundo,familiar,orense,galicia,18
2010,segundo,desconocido,orense,galicia,4
2010,tercero,usuaria,orense,galicia,77
2010,tercero,familiar,orense,galicia,24
2010,tercero,desconocido,orense,galicia,1
2010,cuarto,usuaria,orense,galicia,44
2010,cuarto,familiar,orense,galicia,23
2010,cuarto,desconocido,orense,galicia,2
2011,primero,usuaria,orense,galicia,45
2011,primero,familiar,orense,galicia,20
2011,primero,desconocido,orense,galicia,1
2011,segundo,usuaria,orense,galicia,61
2011,segundo,familiar,orense,galicia,23
2011,segundo,desconocido,orense,galicia,2
2011,tercero,usuaria,orense,galicia,47
2011,tercero,familiar,orense,galicia,18
2011,tercero,desconocido,orense,galicia,1
2011,cuarto,usuaria,orense,galicia,57
2011,cuarto,familiar,orense,galicia,18
2011,cuarto,desconocido,orense,galicia,1
2012,primero,usuaria,orense,galicia,67
2012,primero,familiar,orense,galicia,25
2012,primero,desconocido,orense,galicia,3
2012,segundo,usuaria,orense,galicia,53
2012,segundo,familiar,orense,galicia,20
2012,segundo,desconocido,orense,galicia,2
2012,tercero,usuaria,orense,galicia,38
2012,tercero,familiar,orense,galicia,12
2012,tercero,desconocido,orense,galicia,0
2012,cuarto,usuaria,orense,galicia,38
2012,cuarto,familiar,orense,galicia,18
2012,cuarto,desconocido,orense,galicia,0
2013,primero,usuaria,orense,galicia,38
2013,primero,familiar,orense,galicia,19
2013,primero,desconocido,orense,galicia,0
2013,segundo,usuaria,orense,galicia,49
2013,segundo,familiar,orense,galicia,24
2013,segundo,desconocido,orense,galicia,3
2013,tercero,usuaria,orense,galicia,48
2013,tercero,familiar,orense,galicia,19
2013,tercero,desconocido,orense,galicia,4
2013,cuarto,desconocido,orense,galicia,0
2013,cuarto,usuaria,orense,galicia,59
2013,cuarto,familiar,orense,galicia,18
2013,cuarto,desconocido,orense,galicia,1
2014,primero,desconocido,orense,galicia,0
2014,primero,usuaria,orense,galicia,47
2014,primero,familiar,orense,galicia,12
2014,primero,desconocido,orense,galicia,3
2014,segundo,desconocido,orense,galicia,0
2014,segundo,usuaria,orense,galicia,54
2014,segundo,familiar,orense,galicia,24
2014,segundo,desconocido,orense,galicia,1
2014,tercero,desconocido,orense,galicia,0
2014,tercero,usuaria,orense,galicia,50
2014,tercero,familiar,orense,galicia,22
2014,tercero,desconocido,orense,galicia,0
2014,cuarto,desconocido,orense,galicia,0
2014,cuarto,usuaria,orense,galicia,44
2014,cuarto,familiar,orense,galicia,20
2014,cuarto,desconocido,orense,galicia,4
2015,primero,desconocido,orense,galicia,0
2015,primero,usuaria,orense,galicia,57
2015,primero,familiar,orense,galicia,16
2015,primero,desconocido,orense,galicia,0
2015,segundo,desconocido,orense,galicia,2
2015,segundo,usuaria,orense,galicia,71
2015,segundo,familiar,orense,galicia,22
2015,segundo,desconocido,orense,galicia,3
2015,tercero,desconocido,orense,galicia,0
2015,tercero,usuaria,orense,galicia,47
2015,tercero,familiar,orense,galicia,31
2015,tercero,desconocido,orense,galicia,2
2015,cuarto,desconocido,orense,galicia,0
2015,cuarto,usuaria,orense,galicia,47
2015,cuarto,familiar,orense,galicia,18
2015,cuarto,desconocido,orense,galicia,2
2016,primero,desconocido,orense,galicia,0
2016,primero,usuaria,orense,galicia,76
2016,primero,familiar,orense,galicia,25
2016,primero,desconocido,orense,galicia,6
2016,segundo,desconocido,orense,galicia,0
2016,segundo,usuaria,orense,galicia,98
2016,segundo,familiar,orense,galicia,18
2016,segundo,desconocido,orense,galicia,0
2016,tercero,desconocido,orense,galicia,0
2016,tercero,usuaria,orense,galicia,76
2016,tercero,familiar,orense,galicia,27
2016,tercero,desconocido,orense,galicia,4
2016,cuarto,desconocido,orense,galicia,0
2016,cuarto,usuaria,orense,galicia,66
2016,cuarto,familiar,orense,galicia,26
2016,cuarto,desconocido,orense,galicia,0
2017,primero,desconocido,orense,galicia,0
2017,primero,usuaria,orense,galicia,50
2017,primero,familiar,orense,galicia,29
2017,primero,desconocido,orense,galicia,3
2017,segundo,desconocido,orense,galicia,0
2017,segundo,usuaria,orense,galicia,73
2017,segundo,familiar,orense,galicia,18
2017,segundo,desconocido,orense,galicia,4
2017,tercero,desconocido,orense,galicia,0
2017,tercero,usuaria,orense,galicia,40
2017,tercero,familiar,orense,galicia,26
2017,tercero,desconocido,orense,galicia,6
2017,cuarto,desconocido,orense,galicia,0
2017,cuarto,usuaria,orense,galicia,26
2017,cuarto,familiar,orense,galicia,28
2017,cuarto,desconocido,orense,galicia,1
2018,primero,desconocido,orense,galicia,0
2018,primero,usuaria,orense,galicia,37
2018,primero,familiar,orense,galicia,21
2018,primero,desconocido,orense,galicia,0
2018,segundo,desconocido,orense,galicia,0
2018,segundo,usuaria,orense,galicia,38
2018,segundo,familiar,orense,galicia,24
2018,segundo,desconocido,orense,galicia,5
2018,segundo,0,orense,galicia,3
2018,tercero,usuaria,orense,galicia,56
2018,tercero,familiar,orense,galicia,25
2018,tercero,desconocido,orense,galicia,9
2018,tercero,0,orense,galicia,1
2018,cuarto,usuaria,orense,galicia,71
2018,cuarto,familiar,orense,galicia,17
2018,cuarto,desconocido,orense,galicia,3
2018,cuarto,0,orense,galicia,1
2019,primero,usuaria,orense,galicia,28
2019,primero,familiar,orense,galicia,13
2019,primero,desconocido,orense,galicia,3
2019,primero,0,orense,galicia,0
2019,segundo,usuaria,orense,galicia,30
2019,segundo,familiar,orense,galicia,15
2019,segundo,desconocido,orense,galicia,0
2019,segundo,0,orense,galicia,1
2019,tercero,usuaria,orense,galicia,53
2019,tercero,familiar,orense,galicia,20
2019,tercero,desconocido,orense,galicia,1
2019,tercero,0,orense,galicia,1
2019,cuarto,usuaria,orense,galicia,31
2019,cuarto,familiar,orense,galicia,23
2019,cuarto,desconocido,orense,galicia,3
2019,cuarto,0,orense,galicia,0
2020,primero,usuaria,orense,galicia,40
2020,primero,familiar,orense,galicia,14
2020,primero,desconocido,orense,galicia,2
2020,primero,0,orense,galicia,0
2020,segundo,usuaria,orense,galicia,63
2020,segundo,familiar,orense,galicia,20
2020,segundo,desconocido,orense,galicia,1
2020,segundo,0,orense,galicia,1
2020,tercero,usuaria,orense,galicia,69
2020,tercero,familiar,orense,galicia,30
2020,tercero,desconocido,orense,galicia,2
2020,tercero,0,orense,galicia,1
2020,cuarto,usuaria,orense,galicia,33
2020,cuarto,familiar,orense,galicia,16
2020,cuarto,desconocido,orense,galicia,2
2020,cuarto,0,orense,galicia,3
2021,primero,usuaria,orense,galicia,52
2021,primero,familiar,orense,galicia,18
2021,primero,desconocido,orense,galicia,1
2021,primero,0,orense,galicia,1
2021,segundo,usuaria,orense,galicia,66
2021,segundo,familiar,orense,galicia,22
2021,segundo,desconocido,orense,galicia,1
2021,segundo,0,orense,galicia,1
2021,tercero,usuaria,orense,galicia,54
2021,tercero,familiar,orense,galicia,21
2021,tercero,desconocido,orense,galicia,2
2021,tercero,0,orense,galicia,1
2021,cuarto,usuaria,orense,galicia,64
2021,cuarto,familiar,orense,galicia,13
2021,cuarto,desconocido,orense,galicia,1
2021,cuarto,0,orense,galicia,4
2022,primero,usuaria,orense,galicia,72
2022,primero,familiar,orense,galicia,18
2022,primero,desconocido,orense,galicia,0
2022,primero,0,orense,galicia,0
2022,segundo,usuaria,orense,galicia,78
2022,segundo,familiar,orense,galicia,17
2022,segundo,desconocido,orense,galicia,0
2022,segundo,0,orense,galicia,1
2022,tercero,usuaria,orense,galicia,99
2022,tercero,familiar,orense,galicia,24
2022,tercero,desconocido,orense,galicia,0
2022,tercero,0,orense,galicia,4
2022,cuarto,usuaria,orense,galicia,71
2022,cuarto,familiar,orense,galicia,12
2022,cuarto,desconocido,orense,galicia,0
2022,cuarto,0,orense,galicia,2
2023,primero,usuaria,orense,galicia,91
2023,primero,familiar,orense,galicia,31
2023,primero,desconocido,orense,galicia,3
2023,primero,0,orense,galicia,5
2023,segundo,usuaria,orense,galicia,81
2023,segundo,familiar,orense,galicia,36
2023,segundo,desconocido,orense,galicia,2
2023,segundo,0,orense,galicia,9
2023,tercero,usuaria,orense,galicia,128
2023,tercero,familiar,orense,galicia,40
2023,tercero,desconocido,orense,galicia,0
2023,tercero,0,orense,galicia,3
2007,tercero,usuaria,pontevedra,galicia,2
2007,tercero,familiar,pontevedra,galicia,1
2007,tercero,desconocido,pontevedra,galicia,0
2007,cuarto,usuaria,pontevedra,galicia,157
2007,cuarto,familiar,pontevedra,galicia,33
2007,cuarto,desconocido,pontevedra,galicia,8
2008,primero,usuaria,pontevedra,galicia,219
2008,primero,familiar,pontevedra,galicia,56
2008,primero,desconocido,pontevedra,galicia,3
2008,segundo,usuaria,pontevedra,galicia,195
2008,segundo,familiar,pontevedra,galicia,48
2008,segundo,desconocido,pontevedra,galicia,6
2008,tercero,usuaria,pontevedra,galicia,223
2008,tercero,familiar,pontevedra,galicia,69
2008,tercero,desconocido,pontevedra,galicia,7
2008,cuarto,usuaria,pontevedra,galicia,189
2008,cuarto,familiar,pontevedra,galicia,48
2008,cuarto,desconocido,pontevedra,galicia,3
2009,primero,usuaria,pontevedra,galicia,202
2009,primero,familiar,pontevedra,galicia,74
2009,primero,desconocido,pontevedra,galicia,1
2009,segundo,usuaria,pontevedra,galicia,166
2009,segundo,familiar,pontevedra,galicia,45
2009,segundo,desconocido,pontevedra,galicia,4
2009,tercero,usuaria,pontevedra,galicia,210
2009,tercero,familiar,pontevedra,galicia,53
2009,tercero,desconocido,pontevedra,galicia,3
2009,cuarto,usuaria,pontevedra,galicia,154
2009,cuarto,familiar,pontevedra,galicia,80
2009,cuarto,desconocido,pontevedra,galicia,3
2010,primero,usuaria,pontevedra,galicia,170
2010,primero,familiar,pontevedra,galicia,72
2010,primero,desconocido,pontevedra,galicia,7
2010,segundo,usuaria,pontevedra,galicia,183
2010,segundo,familiar,pontevedra,galicia,77
2010,segundo,desconocido,pontevedra,galicia,6
2010,tercero,usuaria,pontevedra,galicia,208
2010,tercero,familiar,pontevedra,galicia,81
2010,tercero,desconocido,pontevedra,galicia,11
2010,cuarto,usuaria,pontevedra,galicia,158
2010,cuarto,familiar,pontevedra,galicia,59
2010,cuarto,desconocido,pontevedra,galicia,5
2011,primero,usuaria,pontevedra,galicia,216
2011,primero,familiar,pontevedra,galicia,70
2011,primero,desconocido,pontevedra,galicia,7
2011,segundo,usuaria,pontevedra,galicia,181
2011,segundo,familiar,pontevedra,galicia,73
2011,segundo,desconocido,pontevedra,galicia,4
2011,tercero,usuaria,pontevedra,galicia,212
2011,tercero,familiar,pontevedra,galicia,59
2011,tercero,desconocido,pontevedra,galicia,3
2011,cuarto,usuaria,pontevedra,galicia,248
2011,cuarto,familiar,pontevedra,galicia,95
2011,cuarto,desconocido,pontevedra,galicia,1
2012,primero,usuaria,pontevedra,galicia,146
2012,primero,familiar,pontevedra,galicia,69
2012,primero,desconocido,pontevedra,galicia,6
2012,segundo,usuaria,pontevedra,galicia,148
2012,segundo,familiar,pontevedra,galicia,38
2012,segundo,desconocido,pontevedra,galicia,1
2012,tercero,usuaria,pontevedra,galicia,151
2012,tercero,familiar,pontevedra,galicia,51
2012,tercero,desconocido,pontevedra,galicia,5
2012,cuarto,usuaria,pontevedra,galicia,133
2012,cuarto,familiar,pontevedra,galicia,39
