año,mes,trimestre,provincia,comunidad,total_dispositivos
2015,noviembre,cuarto,jaen,andalucia,105
2015,diciembre,cuarto,jaen,andalucia,110
2016,enero,primero,jaen,andalucia,110
2016,febrero,primero,jaen,andalucia,110
2016,marzo,primero,jaen,andalucia,112
2016,abril,segundo,jaen,andalucia,114
2016,mayo,segundo,jaen,andalucia,114
2016,junio,segundo,jaen,andalucia,116
2016,julio,tercero,jaen,andalucia,117
2016,agosto,tercero,jaen,andalucia,119
2016,septiembre,tercero,jaen,andalucia,123
2016,octubre,cuarto,jaen,andalucia,127
2016,noviembre,cuarto,jaen,andalucia,133
2016,diciembre,cuarto,jaen,andalucia,136
2017,enero,primero,jaen,andalucia,138
2017,febrero,primero,jaen,andalucia,142
2017,marzo,primero,jaen,andalucia,151
2017,abril,segundo,jaen,andalucia,156
2017,mayo,segundo,jaen,andalucia,164
2017,junio,segundo,jaen,andalucia,168
2017,julio,tercero,jaen,andalucia,172
2017,agosto,tercero,jaen,andalucia,176
2017,septiembre,tercero,jaen,andalucia,179
2017,octubre,cuarto,jaen,andalucia,186
2017,noviembre,cuarto,jaen,andalucia,192
2017,diciembre,cuarto,jaen,andalucia,195
2018,enero,primero,jaen,andalucia,198
2018,febrero,primero,jaen,andalucia,199
2018,marzo,primero,jaen,andalucia,202
2018,abril,segundo,jaen,andalucia,205
2018,mayo,segundo,jaen,andalucia,206
2018,junio,segundo,jaen,andalucia,209
2018,julio,tercero,jaen,andalucia,213
2018,agosto,tercero,jaen,andalucia,218
2018,septiembre,tercero,jaen,andalucia,220
2018,octubre,cuarto,jaen,andalucia,225
2018,noviembre,cuarto,jaen,andalucia,228
2018,diciembre,cuarto,jaen,andalucia,230
2019,enero,primero,jaen,andalucia,233
2019,febrero,primero,jaen,andalucia,236
2019,marzo,primero,jaen,andalucia,246
2019,abril,segundo,jaen,andalucia,252
2019,mayo,segundo,jaen,andalucia,260
2019,junio,segundo,jaen,andalucia,262
2019,julio,tercero,jaen,andalucia,270
2019,agosto,tercero,jaen,andalucia,275
2019,septiembre,tercero,jaen,andalucia,281
2019,octubre,cuarto,jaen,andalucia,283
2019,noviembre,cuarto,jaen,andalucia,290
2019,diciembre,cuarto,jaen,andalucia,298
2020,enero,primero,jaen,andalucia,305
2020,febrero,primero,jaen,andalucia,312
2020,marzo,primero,jaen,andalucia,316
2020,abril,segundo,jaen,andalucia,318
2020,mayo,segundo,jaen,andalucia,324
2020,junio,segundo,jaen,andalucia,327
2020,julio,tercero,jaen,andalucia,333
2020,agosto,tercero,jaen,andalucia,339
2020,septiembre,tercero,jaen,andalucia,342
2020,octubre,cuarto,jaen,andalucia,352
2020,noviembre,cuarto,jaen,andalucia,357
2020,diciembre,cuarto,jaen,andalucia,362
2021,enero,primero,jaen,andalucia,368
2021,febrero,primero,jaen,andalucia,371
2021,marzo,primero,jaen,andalucia,378
2021,abril,segundo,jaen,andalucia,383
2021,mayo,segundo,jaen,andalucia,389
2021,junio,segundo,jaen,andalucia,397
2021,julio,tercero,jaen,andalucia,408
2021,agosto,tercero,jaen,andalucia,411
2021,septiembre,tercero,jaen,andalucia,414
2021,octubre,cuarto,jaen,andalucia,421
2021,noviembre,cuarto,jaen,andalucia,427
2021,diciembre,cuarto,jaen,andalucia,439
2022,enero,primero,jaen,andalucia,441
2022,febrero,primero,jaen,andalucia,445
2022,marzo,primero,jaen,andalucia,459
2022,abril,segundo,jaen,andalucia,467
2022,mayo,segundo,jaen,andalucia,473
2022,junio,segundo,jaen,andalucia,482
2022,julio,tercero,jaen,andalucia,490
2022,agosto,tercero,jaen,andalucia,494
2022,septiembre,tercero,jaen,andalucia,502
2022,octubre,cuarto,jaen,andalucia,507
2022,noviembre,cuarto,jaen,andalucia,519
2022,diciembre,cuarto,jaen,andalucia,533
2023,enero,primero,jaen,andalucia,544
2023,febrero,primero,jaen,andalucia,556
2023,marzo,primero,jaen,andalucia,570
2023,abril,segundo,jaen,andalucia,581
2023,mayo,segundo,jaen,andalucia,591
2023,junio,segundo,jaen,andalucia,602
2023,julio,tercero,jaen,andalucia,608
2023,agosto,tercero,jaen,andalucia,613
2023,septiembre,tercero,jaen,andalucia,620
2009,agosto,tercero,malaga,andalucia,0
2009,septiembre,tercero,malaga,andalucia,1
2009,octubre,cuarto,malaga,andalucia,2
2009,noviembre,cuarto,malaga,andalucia,2
2009,diciembre,cuarto,malaga,andalucia,3
2010,enero,primero,malaga,andalucia,3
2010,febrero,primero,malaga,andalucia,3
2010,marzo,primero,malaga,andalucia,4
2010,abril,segundo,malaga,andalucia,4
2010,mayo,segundo,malaga,andalucia,6
2010,junio,segundo,malaga,andalucia,6
2010,julio,tercero,malaga,andalucia,7
2010,agosto,tercero,malaga,andalucia,8
2010,septiembre,tercero,malaga,andalucia,10
2010,octubre,cuarto,malaga,andalucia,16
2010,noviembre,cuarto,malaga,andalucia,19
2010,diciembre,cuarto,malaga,andalucia,25
2011,enero,primero,malaga,andalucia,25
2011,febrero,primero,malaga,andalucia,30
2011,marzo,primero,malaga,andalucia,38
2011,abril,segundo,malaga,andalucia,41
2011,mayo,segundo,malaga,andalucia,43
2011,junio,segundo,malaga,andalucia,47
2011,julio,tercero,malaga,andalucia,47
2011,agosto,tercero,malaga,andalucia,54
2011,septiembre,tercero,malaga,andalucia,57
2011,octubre,cuarto,malaga,andalucia,62
2011,noviembre,cuarto,malaga,andalucia,64
2011,diciembre,cuarto,malaga,andalucia,69
2012,enero,primero,malaga,andalucia,74
2012,febrero,primero,malaga,andalucia,74
2012,marzo,primero,malaga,andalucia,75
2012,abril,segundo,malaga,andalucia,76
2012,mayo,segundo,malaga,andalucia,78
2012,junio,segundo,malaga,andalucia,80
2012,julio,tercero,malaga,andalucia,84
2012,agosto,tercero,malaga,andalucia,86
2012,septiembre,tercero,malaga,andalucia,87
2012,octubre,cuarto,malaga,andalucia,88
2012,noviembre,cuarto,malaga,andalucia,92
2012,diciembre,cuarto,malaga,andalucia,94
2013,enero,primero,malaga,andalucia,97
2013,febrero,primero,malaga,andalucia,99
2013,marzo,primero,malaga,andalucia,101
2013,abril,segundo,malaga,andalucia,102
2013,mayo,segundo,malaga,andalucia,105
2013,junio,segundo,malaga,andalucia,109
2013,julio,tercero,malaga,andalucia,112
2013,agosto,tercero,malaga,andalucia,116
2013,septiembre,tercero,malaga,andalucia,119
2013,octubre,cuarto,malaga,andalucia,119
2013,noviembre,cuarto,malaga,andalucia,124
2013,diciembre,cuarto,malaga,andalucia,127
2014,enero,primero,malaga,andalucia,131
2014,febrero,primero,malaga,andalucia,133
2014,marzo,primero,malaga,andalucia,135
2014,abril,segundo,malaga,andalucia,137
2014,mayo,segundo,malaga,andalucia,140
2014,junio,segundo,malaga,andalucia,146
2014,julio,tercero,malaga,andalucia,148
2014,agosto,tercero,malaga,andalucia,151
2014,septiembre,tercero,malaga,andalucia,156
2014,octubre,cuarto,malaga,andalucia,161
2014,noviembre,cuarto,malaga,andalucia,163
2014,diciembre,cuarto,malaga,andalucia,165
2015,enero,primero,malaga,andalucia,167
2015,febrero,primero,malaga,andalucia,171
2015,marzo,primero,malaga,andalucia,175
2015,abril,segundo,malaga,andalucia,178
2015,mayo,segundo,malaga,andalucia,181
2015,junio,segundo,malaga,andalucia,182
2015,julio,tercero,malaga,andalucia,188
2015,agosto,tercero,malaga,andalucia,192
2015,septiembre,tercero,malaga,andalucia,196
2015,octubre,cuarto,malaga,andalucia,200
2015,noviembre,cuarto,malaga,andalucia,203
2015,diciembre,cuarto,malaga,andalucia,208
2016,enero,primero,malaga,andalucia,213
2016,febrero,primero,malaga,andalucia,216
2016,marzo,primero,malaga,andalucia,220
2016,abril,segundo,malaga,andalucia,226
2016,mayo,segundo,malaga,andalucia,230
2016,junio,segundo,malaga,andalucia,236
2016,julio,tercero,malaga,andalucia,240
2016,agosto,tercero,malaga,andalucia,241
2016,septiembre,tercero,malaga,andalucia,242
2016,octubre,cuarto,malaga,andalucia,244
2016,noviembre,cuarto,malaga,andalucia,246
2016,diciembre,cuarto,malaga,andalucia,249
